date,latitude,longitude,IGBP_land_classification,secondary_veg_type,H,LE,wind_dir,u_mean,u_star,ZL,L,sigma_v,PA,t_avg,zm,hc,d,z0,ET_corr
2016-10-21 00:30:00,38.099153799999996,-121.49933,Croplands,,-14.014798999999998,-5.41748,150.039455,0.388964,0.094105,0.729921,5.343041,0.4183270000000001,101.571,16.719278,3.9,1.4030198859013279,0.9605427509668283,0.34746068799506186,2.857334112334516
2016-10-21 01:00:00,38.099153799999996,-121.49933,Croplands,,1.810968,,289.224094,0.556938,0.06336900000000001,-0.789878,-4.937474,0.418719,101.56200000000001,15.861381,3.9,1.4023113082167278,0.9600472117676206,0.0984015404813422,2.857334112334516
2016-10-21 01:30:00,38.099153799999996,-121.49933,Croplands,,14.082658,,72.953089,0.445728,0.078733,-1.219176,-3.198881,0.246044,101.529,16.438937,3.9,1.4015877424276066,0.959541195938196,0.24957844359660997,2.857334112334516
2016-10-21 02:00:00,38.099153799999996,-121.49933,Croplands,,8.009866,,109.478622,0.806231,0.06905,-1.029888,-3.786818,0.282849,101.507,17.333246,3.9,1.4007785373355248,0.9589753486530619,0.034592129463817387,2.857334112334516
2016-10-21 02:30:00,38.099153799999996,-121.49933,Croplands,,-1.795278,,74.41877099999998,0.8741620000000001,0.050473,0.59135,6.595081,0.12595399999999998,101.48899999999999,16.905525,3.9,1.4000505285551519,0.9584662209592327,0.0038004082483485686,2.857334112334516
2016-10-21 03:00:00,38.099153799999996,-121.49933,Croplands,,-0.628791,,72.951599,0.495804,0.047867,0.242907,16.055552,0.337282,101.479,16.55259,3.9,1.3993478017124472,0.9579747499522311,0.05651939957824745,2.857334112334516
2016-10-21 03:30:00,38.099153799999996,-121.49933,Croplands,,7.1242410000000005,,329.082906,1.085311,0.038178,-5.4088910000000014,-0.721035,0.192104,101.495,14.426334,3.9,1.3986787829847633,0.957506820324621,4.4941250853769054e-05,2.857334112334516
2016-10-21 04:00:00,38.099153799999996,-121.49933,Croplands,,3.07733,,84.545551,0.370759,0.052230999999999986,-0.910062,-4.285424,0.21147800000000005,101.501,14.625742,3.9,1.3980527709151476,0.9570689259210414,0.16879362170145354,2.857334112334516
2016-10-21 04:30:00,38.099153799999996,-121.49933,Croplands,,0.05209,,63.746185,1.534895,0.07094500000000001,-0.006162,-632.90165,0.233271,101.506,16.331231,3.9,1.3974786506158152,0.9566672716666536,0.0006795572711889582,2.857334112334516
2016-10-21 05:00:00,38.099153799999996,-121.49933,Croplands,,0.198396,,62.397401,1.736313,0.037835,-0.15451700000000002,-25.23995,0.16508499999999998,101.50200000000001,15.818352,3.9,1.3969630916625548,0.9563065148715165,4.15773986338094e-08,2.857334112334516
