YEAR  DOY hrmin   Ta     Td      D     stdTa    Dir     V    ustar    z/L      H     LE      FluxAvg      FluxStd      FluxVar    FluxSkew    FluxKurt   Records
2018 175   500   12.7    0.1   855.7   0.551    32.2   1.8   0.21    0.126   -25.8   12.3   0.533E-05    0.256E-04    0.654E-09    2.5807      21.2280    72000
2018 175   600   12.7    0.7   826.7   0.544    25.4   2.6   0.22    0.168   -40.7   33.0   0.124E-04    0.429E-04    0.184E-08    1.8565       9.5718    72000
2018 175   700   13.8    1.0   920.4   0.648    30.7   4.0   0.42    0.038   -61.5   89.7   0.344E-04    0.110E-03    0.121E-07    1.3574       6.8156    72000
2018 175   800   15.9    1.5  1128.6   0.497    45.5   4.4   0.50    0.011   -29.6  190.7   0.743E-04    0.191E-03    0.364E-07    1.7055       7.5609    72000
2018 175   900   17.7    1.7  1330.3   0.420    67.3   2.5   0.35   -0.021    20.4  220.0   0.852E-04    0.242E-03    0.586E-07    3.5174      40.2220    72000
2018 175  1000   18.5    2.7  1386.2   0.245   166.0   2.8   0.43   -0.006    10.6  300.0   0.120E-03    0.317E-03    0.101E-06    2.3477      13.8023    72000
2018 175  1100   19.2    2.5  1499.5   0.395   172.8   1.9   0.32   -0.060    43.6  375.4   0.150E-03    0.354E-03    0.126E-06    1.9702      13.8164    72000
2018 175  1200   19.9    0.9  1678.7   0.394   212.5   1.1   0.21   -0.168    35.2  378.4   0.151E-03    0.382E-03    0.146E-06    3.3660      23.6145    72000
2018 175  1300   21.0    1.4  1807.6   0.295   204.4   0.7   0.25   -0.088    29.5  426.0   0.170E-03    0.399E-03    0.159E-06    1.9716       9.6064    72000
2018 175  1400   21.7    0.6  1952.0   0.300   157.2   1.8   0.27   -0.027    12.1  370.5   0.150E-03    0.411E-03    0.169E-06    2.4511      16.3867    72000
2018 175  1500   22.3    0.3  2065.9   0.228   150.8   1.3   0.21   -0.016     3.4  397.3   0.159E-03    0.391E-03    0.153E-06    2.2316      13.2250    72000
2018 175  1600   22.7    1.2  2099.0   0.292   133.6   1.4   0.23    0.027    -7.1  265.7   0.107E-03    0.326E-03    0.106E-06    1.2956       6.9327    72000
2018 175  1700   22.8    0.5  2150.7   0.467   151.2   1.1   0.20    0.136   -22.6  182.6   0.734E-04    0.271E-03    0.734E-07    2.7458      26.1432    72000
2018 175  1800   22.5    0.4  2095.5   0.746   145.3   1.9   0.22    0.159   -39.7   90.4   0.371E-04    0.198E-03    0.392E-07    2.3482      18.7959    72000
2018 175  1900   22.3    0.6  2062.9   0.781    63.1   0.6   0.13    0.424   -21.3   36.6   0.131E-04    0.959E-04    0.919E-08    1.5443      11.7952    72000
2018 175  2000   21.4    2.0  1846.9   0.447   305.9   1.7   0.07   -0.170     1.5   -5.6  -0.143E-05    0.186E-04    0.345E-09    2.0867      27.4904    72000
2018 175  2100   20.0    1.4  1665.8   0.777   326.7   2.1   0.06    2.190   -10.3   -3.1   0.778E-06    0.321E-04    0.103E-08    0.0210      55.1146    72000
2018 175  2200   19.9   -0.6  1746.3   0.482   337.6   2.4   0.08    0.702    -7.9   -3.6   0.401E-06    0.341E-04    0.116E-08    0.9727      11.2401    72000
2018 175  2300   19.4   -1.5  1709.1   0.687   353.9   2.3   0.10    1.217   -25.7   14.1   0.602E-05    0.326E-04    0.106E-08    3.0794      35.7963    72000
2018 175  2400   18.9   -1.0  1623.2   0.819   356.9   2.3   0.19    0.320   -46.8   29.9   0.983E-05    0.505E-04    0.255E-08    2.2021      18.4442    71999
2018 176   100   18.1   -0.6  1498.3   0.909    66.9   1.0   0.17    0.256   -28.3   24.5   0.261E-05    0.568E-04    0.322E-08    0.3484      17.9452    72000
2018 176   200   17.4   -0.5  1402.2   0.675     2.0   1.1   0.10    0.524   -11.6    6.0   0.881E-06    0.151E-04    0.229E-09    4.4268      64.7131    72000
2018 176   300   14.7    1.1  1006.8   1.016   311.1   2.2   0.15    0.180   -13.0    8.4   0.318E-05    0.272E-04    0.739E-09    0.9481      26.4329    72000
2018 176   400   14.2    0.8   966.1   0.999   328.6   2.0   0.18    0.233   -30.4   14.2   0.441E-05    0.285E-04    0.810E-09    1.0320      12.0348    72000
2018 176   500   13.5    0.6   907.3   1.083   323.5   1.8   0.17    0.317   -32.2   16.0   0.376E-05    0.378E-04    0.143E-08    1.0797      11.2526    72000
2018 176   600   13.6    0.9   905.1   1.157   317.0   2.3   0.16    0.278   -26.6   28.9   0.103E-04    0.494E-04    0.244E-08    1.7091       8.3453    72000
2018 176   700   15.9    5.1   931.3   1.008   330.6   0.1   0.29    0.042   -21.0  110.8   0.113E-04    0.948E-04    0.899E-08    0.5653      13.0344    72000
2018 176   800   17.9    4.4  1215.2   0.342   131.4   0.7   0.15   -0.021     1.5  112.1   0.426E-04    0.141E-03    0.200E-07    1.7704       9.4236    72000
2018 176   900   19.1    3.2  1452.1   0.560   122.9   0.9   0.13   -0.317    15.1  210.6   0.843E-04    0.191E-03    0.366E-07    2.4399      13.1327    72000
2018 176  1000   20.7    4.4  1610.0   0.397   135.5   1.8   0.24   -0.010     2.9  308.8   0.122E-03    0.316E-03    0.100E-06    2.0007      13.0907    72000
2018 176  1100   22.0    3.3  1866.9   0.452   150.9   2.2   0.30    0.014    -8.9  412.9   0.167E-03    0.391E-03    0.153E-06    1.7181       7.4932    72000
2018 176  1200   23.3    1.6  2170.9   0.375   200.5   2.2   0.23    0.018    -4.9  384.7   0.155E-03    0.453E-03    0.205E-06    2.6080      16.3034    72000
2018 176  1300   24.4    1.2  2385.8   0.384   174.7   1.9   0.29    0.028   -15.2  413.7   0.168E-03    0.480E-03    0.230E-06    2.3139      17.2709    72000
2018 176  1400   25.3    1.0  2567.5   0.399   169.5   1.4   0.29    0.038   -21.2  420.1   0.170E-03    0.511E-03    0.261E-06    1.9014      12.6275    72000
2018 176  1500   26.5    0.8  2821.3   0.436   180.3   0.8   0.23    0.055   -14.6  394.7   0.161E-03    0.451E-03    0.204E-06    2.9043      20.0820    72000
2018 176  1600   26.8    0.9  2875.0   0.693   130.4   2.8   0.23    0.259   -65.2  313.1   0.129E-03    0.444E-03    0.197E-06    1.6972      10.3012    72000
2018 176  1700   27.1    0.4  2966.2   0.763   119.8   2.6   0.22    0.294   -70.2  246.2   0.101E-03    0.366E-03    0.134E-06    1.1527       6.4905    72000
2018 176  1800   27.4    0.0  3047.4   0.781    68.0   1.8   0.15    0.558   -41.0  114.9   0.474E-04    0.248E-03    0.615E-07    1.7567      12.5731    72000
2018 176  1900   27.8   -2.1  3206.9   0.843     4.5   1.7   0.02   97.025   -17.9   60.8   0.249E-04    0.164E-03    0.269E-07    5.2366      57.3660    72000
2018 176  2000   25.8   -1.2  2766.8   2.221   292.5   1.7   0.13    0.939   -40.4   46.0   0.186E-04    0.130E-03    0.168E-07    0.2837      26.4460    72000
2018 176  2100   23.7   -3.5  2456.2   3.334   296.9   1.6   0.15    1.203   -76.3   51.4   0.191E-04    0.139E-03    0.193E-07    1.2507      19.0379    72000
2018 176  2200   20.9   -1.9  1945.5   2.616   321.4   1.5   0.14    0.607   -31.7   25.1  -0.740E-06    0.797E-04    0.636E-08   -1.2046      13.9800    72000
2018 176  2300   18.0   -1.0  1498.4   2.361   296.6   1.3   0.15   -0.107     7.4   17.0   0.348E-06    0.673E-04    0.453E-08    0.4560      10.8452    72000
2018 176  2400   20.1   -4.2  1901.6   0.914   335.7   2.9   0.12    0.959   -31.2   16.2   0.672E-05    0.319E-04    0.102E-08    1.6186      11.9248    71999
2018 177   100   18.8   -3.6  1707.0   1.661   343.1   2.2   0.25    0.163   -58.1   25.3  -0.277E-06    0.923E-04    0.852E-08   -4.4203      75.7751    72000
2018 177   200   17.4   -4.0  1533.6   1.392   320.9   2.7   0.21    0.271   -51.5   28.8   0.713E-05    0.874E-04    0.764E-08    0.5732       6.0518    72000
2018 177   300   17.1   -5.5  1547.6   1.221   336.3   2.6   0.19    0.304   -42.1   28.6   0.609E-05    0.926E-04    0.858E-08    0.2498      13.9012    72000
2018 177   400   16.4   -5.3  1460.1   1.974   332.1   2.1   0.22    0.276   -64.3   44.5   0.344E-05    0.101E-03    0.103E-07    0.3105      19.2174    72000
2018 177   500   14.8   -3.6  1216.7   2.048   305.6   1.2   0.14   -0.220    13.2  -10.2  -0.241E-05    0.613E-04    0.375E-08    0.9092      11.0899    72000
2018 177   600   15.2   -2.7  1222.2   1.392   333.0   1.4   0.17    0.151   -16.5   33.5   0.393E-05    0.658E-04    0.433E-08    0.4809       8.7413    72000
2018 177   700   16.4    2.8  1111.8   0.917   247.1   0.4   0.13    0.118    -5.7   32.9   0.133E-04    0.117E-03    0.136E-07    1.2729       8.7787    72000
2018 177   800   18.4    2.6  1379.4   0.539   281.0   0.6   0.07    0.120    -0.9  128.8   0.515E-04    0.114E-03    0.130E-07    2.6214      12.4943    72000
2018 177   900   20.5    1.5  1734.0   0.579   163.9   0.6   0.13   -0.164     8.8  236.0   0.914E-04    0.212E-03    0.451E-07    2.1947       9.6490    72000
2018 177  1000   22.4    2.3  1987.2   0.610   122.3   1.2   0.15    0.062    -4.4  284.5   0.113E-03    0.282E-03    0.797E-07    1.6849      12.3022    72000
2018 177  1100   24.3    2.5  2304.2   0.652   119.5   1.6   0.14    0.221   -13.9  332.4   0.133E-03    0.363E-03    0.132E-06    1.7180       7.6765    72000
2018 177  1200   26.7    1.8  2808.4   0.768   193.4   2.2   0.23    0.191   -48.1  436.9   0.179E-03    0.481E-03    0.231E-06    1.8504       9.2787    72000
2018 177  1300   28.5    1.4  3208.0   0.868   207.9   3.4   0.27    0.232   -97.7  555.4   0.228E-03    0.635E-03    0.403E-06    2.1027      11.1630    72000
2018 177  1400   29.7   -0.1  3557.0   0.822   247.3   4.1   0.26    0.328  -131.3  509.5   0.210E-03    0.714E-03    0.510E-06    1.6948      10.9657    72000
2018 177  1500   30.1   -2.9  3770.7   0.864   254.7   5.9   0.43    0.110  -189.0  542.9   0.225E-03    0.663E-03    0.440E-06    1.4212       7.0484    72000
2018 177  1600   30.0   -2.2  3722.1   0.812   269.6   5.9   0.48    0.068  -173.3  454.6   0.188E-03    0.576E-03    0.331E-06    1.8769       9.7804    72000
2018 177  1700   30.0   -3.6  3772.2   0.927   278.6   5.2   0.44    0.089  -169.4  386.2   0.160E-03    0.473E-03    0.224E-06    1.7267       7.4008    72000
2018 177  1800   29.5   -3.0  3649.3   1.048   279.2   4.6   0.38    0.139  -167.4  299.5   0.125E-03    0.391E-03    0.153E-06    1.7303       9.8944    72000
2018 177  1900   29.1   -4.1  3581.1   1.056   283.4   4.1   0.35    0.145  -140.1  170.0   0.711E-04    0.270E-03    0.728E-07    1.6925      14.4207    72000
2018 177  2000   27.9   -5.3  3341.7   1.317   283.2   3.2   0.25    0.280   -99.5   69.5   0.294E-04    0.135E-03    0.182E-07    3.9374      40.1475    72000
2018 177  2100   27.2   -7.2  3257.9   1.062   300.2   2.5   0.16    0.575   -47.4   26.8   0.111E-04    0.886E-04    0.784E-08    2.3189      21.1821    72000
2018 177  2200   25.6   -6.9  2921.9   1.916   319.8   1.4   0.23    0.291   -74.0   46.8   0.180E-04    0.110E-03    0.120E-07    1.2681      10.7729    72000
2018 177  2300   23.9   -5.2  2558.8   1.780   322.4   0.5   0.22    0.077   -17.8   15.1   0.632E-05    0.642E-04    0.413E-08    2.3780      56.2222    72000
2018 177  2400   21.3   -2.8  2034.3   2.245   283.2   2.3   0.11   -0.672    20.1  -16.2  -0.480E-05    0.110E-03    0.120E-07   -2.2412      96.0317    71999
2018 178   100   19.8   -2.5  1803.9   2.220   289.6   2.4   0.16    0.511   -45.1   20.9   0.903E-05    0.659E-04    0.435E-08    1.2265      37.0641    72000
2018 178   200   18.4   -3.3  1638.1   1.558   328.1   2.4   0.25    0.231   -75.6   53.8   0.143E-04    0.742E-04    0.550E-08    0.9572      10.2807    72000
2018 178   300   18.6   -3.8  1679.7   0.734   322.2   3.1   0.19    0.364   -52.0   33.9   0.137E-04    0.492E-04    0.242E-08    1.4824       7.9319    72000
2018 178   400   18.5   -3.4  1649.3   1.189   326.0   2.9   0.27    0.186   -78.8   50.6   0.162E-04    0.790E-04    0.624E-08    1.0651       9.5684    72000
2018 178   500   18.9   -3.8  1722.2   0.785   325.4   3.7   0.26    0.208   -84.2   54.6   0.222E-04    0.691E-04    0.478E-08    1.9803      10.8563    72000
2018 178   600   19.0   -3.0  1704.1   0.825   320.7   3.6   0.28    0.179   -85.0   80.8   0.324E-04    0.116E-03    0.134E-07    1.5070       8.4271    72000
2018 178   700   20.0    2.0  1640.4   1.170   301.5   0.8   0.15    0.457   -36.1   85.1   0.181E-04    0.193E-03    0.371E-07    0.9587       6.0931    72000
2018 178   800   22.1    4.4  1829.1   0.485   104.5   0.6   0.01   45.120    -1.9   87.2   0.351E-04    0.138E-03    0.190E-07    1.3795       6.5072    72000
2018 178   900   22.9    5.8  1870.9   0.348    31.2   1.0   0.10    0.319    -7.2  243.1   0.983E-04    0.207E-03    0.428E-07    2.2020       8.6897    72000
2018 178  1000   24.7    3.7  2314.9   0.537    98.9   0.5   0.17    0.104   -12.0  327.0   0.133E-03    0.314E-03    0.989E-07    2.5038      16.5830    72000
2018 178  1100   26.3    2.8  2682.8   0.527    90.9   0.7   0.08    0.044    -0.5  365.8   0.148E-03    0.328E-03    0.107E-06    2.4544      11.6208    72000
2018 178  1200   28.0    2.6  3049.8   0.774    60.2   1.1   0.07    5.011   -36.7  350.4   0.143E-03    0.451E-03    0.203E-06    2.5637      21.7255    72000
2018 178  1300   29.6    2.4  3415.4   0.827   249.1   1.8   0.11    2.365   -67.3  520.4   0.213E-03    0.668E-03    0.446E-06    1.9089      10.6129    72000
2018 178  1400   30.1    0.1  3649.0   0.940   245.0   3.5   0.25    0.357  -123.0  551.0   0.227E-03    0.653E-03    0.426E-06    1.9718      13.0300    72000
2018 178  1500   30.8   -0.1  3832.9   0.928   237.8   2.0   0.27    0.208   -89.2  476.6   0.196E-03    0.666E-03    0.444E-06    2.1230      12.5315    72000
2018 178  1600   31.3   -1.5  4039.3   1.003   191.7   0.6   0.34    0.057   -50.1  233.6   0.959E-04    0.512E-03    0.262E-06    1.7319      12.9410    72000
2018 178  1700   31.0   -1.2  3939.1   1.212   243.3   2.1   0.15    1.510  -102.1  350.2   0.144E-03    0.502E-03    0.252E-06    1.7115       9.5362    72000
2018 178  1800   30.2    0.7  3651.5   1.422   262.2   2.5   0.14    1.607   -83.9  204.5   0.846E-04    0.411E-03    0.169E-06    1.8747      16.6224    72000
2018 178  1900   29.5   -4.7  3688.1   1.284   241.8   3.0   0.12    2.054   -66.3   73.5   0.307E-04    0.209E-03    0.438E-07    3.5683      41.9719    72000
2018 178  2000   28.3   -2.3  3338.3   1.484   264.7   1.4   0.12    0.718   -26.3   26.8   0.110E-04    0.114E-03    0.129E-07    2.0067      33.5839    72000
2018 178  2100   27.1   -5.2  3169.6   1.526   269.0   2.8   0.09    1.649   -27.0   12.0   0.507E-05    0.527E-04    0.277E-08    3.8191     107.4683    72000
2018 178  2200   25.8   -5.8  2925.9   1.264   312.5   2.2   0.16   -0.082     7.0   -5.7  -0.585E-06    0.425E-04    0.181E-08    2.8505      29.7225    72000
2018 178  2300   23.8   -5.5  2552.1   1.620   300.0   2.1   0.07   -0.524     3.3   -4.8  -0.110E-05    0.158E-03    0.249E-07   -3.8954     133.0298    72000
2018 178  2400   21.2   -3.6  2054.0   2.810   291.6   1.6   0.12    0.666   -24.3   11.2   0.273E-05    0.135E-03    0.182E-07   -0.9175      37.1603    71999
2018 179   100   21.2   -5.4  2115.6   1.803   314.3   2.4   0.11   -0.336     8.7    6.7   0.213E-05    0.640E-04    0.409E-08    1.0399      39.8252    72000
2018 179   200   18.9   -5.3  1780.3   1.517   311.5   1.6   0.19    0.269   -38.7   30.0   0.703E-05    0.552E-04    0.304E-08    1.8638      15.9531    72000
2018 179   300   18.6   -5.0  1718.1   1.528   323.2   2.6   0.25    0.263   -83.9   59.1   0.188E-04    0.117E-03    0.138E-07    1.7435      22.6832    72000
2018 179   400   15.6   -3.6  1299.5   1.394   266.6   1.2   0.16    0.116    -9.5   11.7   0.437E-05    0.647E-04    0.418E-08    0.1412      15.4456    72000
2018 179   500   15.6   -5.2  1352.7   2.140   321.1   1.9   0.08   -1.578    21.1   -7.4  -0.998E-06    0.607E-04    0.369E-08    0.3260       9.3373    72000
2018 179   600   13.0   -4.4  1055.9   1.999   285.5   2.1   0.09    1.279   -18.4   22.8   0.795E-05    0.716E-04    0.512E-08    0.4944       7.0395    72000
2018 179   700   16.4    0.8  1216.4   1.363   325.0   0.7   0.15    0.010    -0.8   68.9   0.189E-04    0.106E-03    0.112E-07    1.3033       8.8197    72000
2018 179   800   18.8    2.9  1418.2   0.495     1.4   0.4   0.06    0.236    -1.2  106.2   0.421E-04    0.101E-03    0.102E-07    2.5483      12.4210    72000
2018 179   900   21.1    2.9  1752.1   0.797   128.8   0.3   0.16   -0.103     8.5  227.4   0.814E-04    0.185E-03    0.341E-07    2.1381      11.7213    72000
2018 179  1000   23.0    2.7  2066.4   0.761   120.8   1.5   0.18    0.180   -23.1  250.9   0.100E-03    0.300E-03    0.899E-07    1.6469       8.6021    72000
2018 179  1100   25.6   -1.2  2734.3   0.784   195.8   3.1   0.33    0.105   -83.0  457.3   0.187E-03    0.512E-03    0.262E-06    1.5691       6.7357    72000
2018 179  1200   26.6   -2.2  2965.0   0.773   205.7   3.5   0.29    0.176   -89.0  452.0   0.185E-03    0.547E-03    0.299E-06    1.7960       9.3937    72000
2018 179  1300   27.6   -4.8  3275.6   0.757   195.0   3.8   0.36    0.103  -102.3  538.2   0.221E-03    0.584E-03    0.341E-06    1.4610       7.3044    72000
2018 179  1400   28.4   -4.7  3439.5   0.824   201.9   4.0   0.36    0.106  -109.3  506.1   0.208E-03    0.659E-03    0.434E-06    2.0752      14.8194    72000
2018 179  1500   29.2   -7.8  3706.7   0.917   224.4   5.0   0.35    0.172  -164.9  522.2   0.215E-03    0.655E-03    0.430E-06    1.4683       7.2156    71997
2018 179  1600   29.5   -8.9  3806.6   0.941   201.0   5.1   0.46    0.085  -187.0  481.1   0.199E-03    0.552E-03    0.304E-06    1.5236       7.0694    72000
2018 179  1700   29.2   -9.4  3764.0   1.128   206.4   5.5   0.50    0.075  -204.1  398.6   0.165E-03    0.482E-03    0.232E-06    1.6543       7.7235    72000
2018 179  1800   28.9   -9.5  3695.5   1.130   215.1   4.8   0.43    0.107  -193.9  311.4   0.129E-03    0.383E-03    0.146E-06    2.2943      14.7678    72000
2018 179  1900   26.3   -4.0  2965.7   1.603   272.3   3.1   0.19    0.495   -67.3   82.1   0.335E-04    0.208E-03    0.434E-07    2.4273      25.2805    72000
2018 179  2000   25.9   -8.2  3008.0   1.700   237.0   2.9   0.15    1.291   -95.1   58.0   0.244E-04    0.157E-03    0.248E-07    2.5203      23.2902    72000
2018 179  2100   23.3   -9.4  2563.3   1.170   264.6   3.1   0.16    0.655   -61.1   33.4   0.135E-04    0.121E-03    0.146E-07    8.6859     194.0351    72000
2018 179  2200   23.4  -11.8  2626.2   1.076   259.0   3.0   0.13    1.020   -47.2   26.6   0.106E-04    0.578E-04    0.334E-08    3.1245      40.5061    72000
2018 179  2300   22.5  -10.8  2463.0   1.290   268.5   3.0   0.13    0.649   -30.2   12.3   0.479E-05    0.704E-04    0.495E-08    1.9664      34.9431    72000
2018 179  2400   21.4  -10.5  2271.6   0.932   286.8   3.1   0.06    1.249    -5.9    3.1   0.130E-05    0.189E-04    0.356E-09    1.1496      24.1767    71999
2018 180   100   19.2   -7.8  1889.1   2.103   305.0   1.8   0.25    0.202   -70.2   48.7   0.154E-04    0.636E-04    0.404E-08    0.4809      13.6841    72000
2018 180   200   16.5   -6.2  1494.3   2.201   328.0   1.4   0.16    0.416   -39.2   28.4  -0.387E-06    0.692E-04    0.479E-08    0.8536      13.0156    72000
2018 180   300   15.6   -4.7  1345.5   1.744   254.4   1.5   0.16   -0.066     6.1   -3.7  -0.650E-06    0.347E-04    0.121E-08    0.5514      25.5787    72000
2018 180   400   15.8   -1.4  1246.0   1.553   274.5   1.6   0.16    0.146   -12.8    7.7   0.329E-05    0.526E-04    0.276E-08    0.1899      21.1250    72000
2018 180   500   14.6   -0.2  1058.2   1.381   305.9   1.9   0.17    0.041    -4.4   13.8   0.445E-05    0.451E-04    0.203E-08    1.9973      24.6387    72000
2018 180   600   14.3   -1.4  1078.1   1.223   305.3   2.4   0.16    0.352   -29.5   32.4   0.124E-04    0.616E-04    0.379E-08    1.4918       7.9125    72000
2018 180  1800   25.0   -9.9  2876.2   0.976   282.6   5.7   0.54    0.057  -200.1  290.5   0.120E-03    0.354E-03    0.126E-06    1.3811       6.0337    60000
2018 180  1900   25.0  -11.3  2905.0   0.909   293.1   4.8   0.47    0.067  -156.6  175.3   0.726E-04    0.229E-03    0.525E-07    1.7484       9.0835    72000
2018 180  2000   23.4   -7.4  2528.0   1.124   324.1   1.3   0.24    0.169   -49.0   48.8   0.199E-04    0.122E-03    0.149E-07    2.7456      27.0101    72000
2018 180  2100   21.3   -5.7  2137.2   1.206    39.0   0.7   0.20    0.259   -45.5   46.4   0.127E-04    0.846E-04    0.716E-08    1.4617       9.7646    72000
2018 180  2200   20.7   -6.9  2075.3   0.864    21.3   2.0   0.20    0.338   -57.0   45.4   0.177E-04    0.767E-04    0.588E-08    2.5435      19.4781    72000
2018 180  2300   20.0   -7.9  2005.7   0.567    55.2   1.3   0.12    0.226    -8.1   10.7   0.306E-05    0.325E-04    0.106E-08    3.2399      42.1507    72000
2018 180  2400   19.1   -9.0  1907.6   0.624    58.7   2.3   0.28    0.116   -53.6   41.2   0.148E-04    0.749E-04    0.560E-08    1.4338      15.9665    71999
2018 181   100   18.8  -10.9  1909.9   0.571    67.9   1.5   0.19    0.196   -27.5   20.7   0.821E-05    0.487E-04    0.237E-08    1.3707      10.4302    72000
2018 181   200   18.3  -11.4  1849.7   0.575    70.3   1.4   0.16    0.275   -23.5   22.4   0.737E-05    0.372E-04    0.138E-08    2.7520      20.5622    72000
2018 181   300   17.4  -10.0  1699.5   0.734    49.0   0.5   0.22    0.160   -39.1   32.7   0.268E-05    0.313E-04    0.978E-09    4.0504      65.3566    72000
2018 181   400   14.8   -7.0  1327.9   0.595   293.1   1.7   0.09    0.061    -1.0    4.7   0.188E-05    0.195E-04    0.379E-09    4.3816      71.7301    72000
2018 181   500   13.8   -9.5  1279.6   0.779   315.9   2.1   0.10    0.462    -9.9    9.2   0.326E-05    0.217E-04    0.472E-09    1.6709      19.5394    72000
2018 181   600   13.5   -5.8  1157.6   0.976   344.9   0.4   0.10   -0.156     3.5    5.6   0.157E-05    0.270E-04    0.728E-09    1.5379      16.0330    72000
2018 181   700   14.4   -1.4  1084.4   0.367   279.5   1.5   0.08    0.269    -2.9    6.5   0.265E-05    0.621E-04    0.385E-08    1.4677       9.7283    72000
2018 181   800   16.4   -0.7  1285.7   1.004   272.4   0.6   0.05    3.829    -8.4  102.9   0.414E-04    0.112E-03    0.126E-07    1.5515       4.8786    72000
2018 181   900   19.2   -6.1  1837.9   0.610   113.5   0.2   0.16   -0.285    27.0  213.0   0.817E-04    0.186E-03    0.345E-07    3.2980      21.8582    72000
2018 181  1000   20.1   -6.6  1983.3   0.336   148.0   0.7   0.21    0.035    -7.0  170.7   0.686E-04    0.203E-03    0.413E-07    2.0814      13.4536    72000
2018 181  1100   20.6   -5.9  2034.7   0.567   167.0   1.3   0.34    0.016   -14.2  260.0   0.105E-03    0.305E-03    0.930E-07    3.3831      46.0014    72000
2018 181  1200   22.0   -6.7  2275.5   0.434   215.7   2.9   0.33    0.009    -7.6  410.7   0.167E-03    0.489E-03    0.239E-06    2.6442      19.7378    72000
2018 181  1300   22.3   -6.5  2327.6   0.562   304.9   1.1   0.25    0.033   -10.8  375.0   0.151E-03    0.421E-03    0.177E-06    2.2781      12.1742    72000
2018 181  1400   22.6   -6.2  2356.9   0.627    49.6   3.0   0.34    0.035   -31.5  319.5   0.127E-03    0.361E-03    0.130E-06    1.7713       8.6624    72000
2018 181  1500   23.4   -7.6  2536.2   0.332    42.1   2.6   0.28    0.058   -29.1  376.6   0.153E-03    0.430E-03    0.185E-06    2.1159      14.7813    72000
2018 181  1600   23.7   -8.3  2609.1   0.384    54.5   2.0   0.26    0.091   -34.6  294.0   0.118E-03    0.334E-03    0.112E-06    1.8052       9.2480    72000
2018 181  1700   23.9   -7.8  2626.9   0.503    49.6   1.9   0.20    0.173   -32.4  186.0   0.745E-04    0.259E-03    0.672E-07    1.8489      13.0815    72000
2018 181  1800   23.9   -9.9  2685.3   0.690   100.4   1.0   0.09    2.507   -42.0  147.5   0.602E-04    0.236E-03    0.558E-07    3.8988      44.8662    72000
2018 181  1900   22.9  -10.2  2511.5   0.769    53.4   2.3   0.24    0.145   -46.2   70.6   0.276E-04    0.121E-03    0.146E-07    1.9979      12.0450    72000
2018 181  2000   21.4  -10.5  2276.5   1.178    13.7   1.4   0.19    0.218   -30.3   23.4   0.718E-05    0.888E-04    0.789E-08    1.5444      21.5210    72000
2018 181  2100   19.9  -11.2  2058.4   1.343   352.9   1.0   0.17    0.216   -22.2   14.5   0.369E-05    0.591E-04    0.349E-08    3.3509      50.8298    72000
2018 181  2200   18.2   -9.8  1801.0   1.406   184.1   0.9   0.12    0.103    -4.3   -3.7  -0.312E-06    0.581E-04    0.338E-08    0.5855      14.2949    72000
2018 181  2300   17.6  -10.2  1727.5   1.204   190.2   0.7   0.22   -0.081    20.5   -5.6  -0.513E-06    0.298E-04    0.887E-09    0.7270      50.9740    72000
2018 181  2400   15.1   -8.4  1387.4   1.163   236.8   1.4   0.05    4.193    -9.0    4.4   0.928E-06    0.304E-04    0.923E-09    2.8835      55.7543    71999
2018 182   100   14.2   -7.9  1281.2   0.981   282.0   1.8   0.10    0.447    -9.8    4.6   0.189E-05    0.220E-04    0.485E-09    2.3259      54.4908    72000
2018 182   200   12.4   -7.3  1089.7   1.089   288.0   1.0   0.09    1.132   -16.7    7.7   0.266E-05    0.251E-04    0.628E-09    1.2380      14.2504    72000
2018 182   300   12.5   -8.9  1132.8   1.216   319.3   1.7   0.10   -0.178     4.2    9.3   0.213E-05    0.280E-04    0.786E-09    0.4144      11.1895    72000
2018 182   400   12.1  -10.7  1146.6   1.050   317.0   1.9   0.08    1.096   -11.8    8.2   0.302E-05    0.239E-04    0.573E-09    3.0789      35.2593    72000
2018 182   500   10.4   -8.9   948.6   1.392   307.6   1.0   0.12   -0.217     8.7   -2.8  -0.676E-06    0.232E-04    0.538E-09    0.5050      11.7797    72000
2018 182   600   12.5   -9.6  1149.6   0.703   321.3   1.7   0.07    0.358    -2.7   -2.4   0.207E-06    0.309E-04    0.956E-09    1.0817      23.7143    72000
2018 182   700   14.9   -4.3  1251.6   0.973   322.0   1.1   0.15    0.182   -12.3   67.2   0.159E-04    0.958E-04    0.917E-08    1.6422      10.3862    72000
2018 182   800   17.4   -4.3  1550.5   0.544   215.1   0.1   0.16   -0.039     3.2  122.5   0.447E-04    0.128E-03    0.164E-07    1.2440       4.1629    72000
2018 182   900   18.7   -5.9  1758.5   0.389   188.5   1.0   0.28    0.011    -5.5  243.5   0.971E-04    0.201E-03    0.403E-07    2.0176       9.3313    72000
2018 182  1000   19.6   -6.8  1913.9   0.356   182.8   2.7   0.35    0.033   -31.1  322.9   0.131E-03    0.305E-03    0.929E-07    1.8711       8.4105    72000
2018 182  1100   20.5   -5.8  2014.8   0.380   197.3   2.7   0.28    0.023   -11.6  348.6   0.142E-03    0.355E-03    0.126E-06    2.2745      12.3738    72000
